intersection_id,tollgate_id,time_window,avg_travel_time,route,avg_travel_time_log,start_datetime,start_hour,day_of_week,date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,datetime,weekday
C,3,"[2016-07-20 18:40:00,2016-07-20 19:00:00)",147.84,C-3,5.002871903478422,2016-07-20 18:40:00,18,2,2016-07-20,18,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2016-07-20 18:00:00,1
B,3,"[2016-07-20 18:40:00,2016-07-20 19:00:00)",89.67,B-3,4.507226541657965,2016-07-20 18:40:00,18,2,2016-07-20,18,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2016-07-20 18:00:00,1
A,2,"[2016-07-20 18:40:00,2016-07-20 19:00:00)",78.33,A-2,4.373616367313912,2016-07-20 18:40:00,18,2,2016-07-20,18,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2016-07-20 18:00:00,1
C,1,"[2016-07-20 18:40:00,2016-07-20 19:00:00)",154.72,C-1,5.048059522742255,2016-07-20 18:40:00,18,2,2016-07-20,18,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2016-07-20 18:00:00,1
A,3,"[2016-07-20 18:40:00,2016-07-20 19:00:00)",202.54,A-3,5.315862545763785,2016-07-20 18:40:00,18,2,2016-07-20,18,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2016-07-20 18:00:00,1
A,3,"[2016-07-21 08:00:00,2016-07-21 08:20:00)",160.08,A-3,5.081901135983253,2016-07-21 08:00:00,8,3,2016-07-21,6,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,2016-07-21 06:00:00,1
B,1,"[2016-07-21 08:00:00,2016-07-21 08:20:00)",151.02,B-1,5.0240120911378945,2016-07-21 08:00:00,8,3,2016-07-21,6,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,2016-07-21 06:00:00,1
B,3,"[2016-07-21 08:00:00,2016-07-21 08:20:00)",107.11,B-3,4.68314922730468,2016-07-21 08:00:00,8,3,2016-07-21,6,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,2016-07-21 06:00:00,1
A,2,"[2016-07-21 08:00:00,2016-07-21 08:20:00)",116.07,A-2,4.762772046491581,2016-07-21 08:00:00,8,3,2016-07-21,6,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,2016-07-21 06:00:00,1
B,1,"[2016-07-21 08:20:00,2016-07-21 08:40:00)",108.87,B-1,4.699297848712789,2016-07-21 08:20:00,8,3,2016-07-21,6,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,2016-07-21 06:00:00,1
C,1,"[2016-07-21 08:20:00,2016-07-21 08:40:00)",146.07,C-1,4.990908663912222,2016-07-21 08:20:00,8,3,2016-07-21,6,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,2016-07-21 06:00:00,1
A,3,"[2016-07-21 08:20:00,2016-07-21 08:40:00)",151.1,A-3,5.024538199265247,2016-07-21 08:20:00,8,3,2016-07-21,6,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,2016-07-21 06:00:00,1
A,2,"[2016-07-21 08:20:00,2016-07-21 08:40:00)",125.1,A-2,4.837075242970874,2016-07-21 08:20:00,8,3,2016-07-21,6,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,2016-07-21 06:00:00,1
C,3,"[2016-07-21 08:20:00,2016-07-21 08:40:00)",166.15,C-3,5.118891612866108,2016-07-21 08:20:00,8,3,2016-07-21,6,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,2016-07-21 06:00:00,1
A,2,"[2016-07-21 08:40:00,2016-07-21 09:00:00)",88.42,A-2,4.4933443708058345,2016-07-21 08:40:00,8,3,2016-07-21,6,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,2016-07-21 06:00:00,1
A,3,"[2016-07-21 08:40:00,2016-07-21 09:00:00)",194.58,A-3,5.275969502884129,2016-07-21 08:40:00,8,3,2016-07-21,6,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,2016-07-21 06:00:00,1
B,1,"[2016-07-21 09:00:00,2016-07-21 09:20:00)",173.37,B-1,5.1611794783294025,2016-07-21 09:00:00,9,3,2016-07-21,9,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,2016-07-21 09:00:00,1
C,1,"[2016-07-21 09:00:00,2016-07-21 09:20:00)",185.85,C-1,5.230306155931493,2016-07-21 09:00:00,9,3,2016-07-21,9,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,2016-07-21 09:00:00,1
A,2,"[2016-07-21 09:00:00,2016-07-21 09:20:00)",71.47,A-2,4.28317268312119,2016-07-21 09:00:00,9,3,2016-07-21,9,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,2016-07-21 09:00:00,1
B,1,"[2016-07-21 09:20:00,2016-07-21 09:40:00)",125.44,B-1,4.839767887347417,2016-07-21 09:20:00,9,3,2016-07-21,9,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,2016-07-21 09:00:00,1
A,2,"[2016-07-21 09:20:00,2016-07-21 09:40:00)",116.58,A-2,4.7671189529741085,2016-07-21 09:20:00,9,3,2016-07-21,9,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,2016-07-21 09:00:00,1
C,1,"[2016-07-21 09:20:00,2016-07-21 09:40:00)",180.06,C-1,5.198828468047294,2016-07-21 09:20:00,9,3,2016-07-21,9,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,2016-07-21 09:00:00,1
B,1,"[2016-07-21 09:40:00,2016-07-21 10:00:00)",162.56,B-1,5.097179895496441,2016-07-21 09:40:00,9,3,2016-07-21,9,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,2016-07-21 09:00:00,1
C,1,"[2016-07-21 09:40:00,2016-07-21 10:00:00)",168.4,C-1,5.132262782217954,2016-07-21 09:40:00,9,3,2016-07-21,9,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,2016-07-21 09:00:00,1
A,2,"[2016-07-21 09:40:00,2016-07-21 10:00:00)",88.66,A-2,4.496024738727294,2016-07-21 09:40:00,9,3,2016-07-21,9,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,2016-07-21 09:00:00,1
C,3,"[2016-07-21 17:00:00,2016-07-21 17:20:00)",191.98,C-3,5.262586556592238,2016-07-21 17:00:00,17,3,2016-07-21,15,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,2016-07-21 15:00:00,1
A,2,"[2016-07-21 17:00:00,2016-07-21 17:20:00)",58.46,A-2,4.085303817569952,2016-07-21 17:00:00,17,3,2016-07-21,15,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,2016-07-21 15:00:00,1
A,3,"[2016-07-21 17:00:00,2016-07-21 17:20:00)",128.38,A-3,4.862753810615839,2016-07-21 17:00:00,17,3,2016-07-21,15,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,2016-07-21 15:00:00,1
B,3,"[2016-07-21 17:20:00,2016-07-21 17:40:00)",125.52,B-3,4.840400398437448,2016-07-21 17:20:00,17,3,2016-07-21,15,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,2016-07-21 15:00:00,1
A,2,"[2016-07-21 17:20:00,2016-07-21 17:40:00)",103.07,A-2,4.6450637496497675,2016-07-21 17:20:00,17,3,2016-07-21,15,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,2016-07-21 15:00:00,1
A,3,"[2016-07-21 17:20:00,2016-07-21 17:40:00)",113.58,A-3,4.741273268980431,2016-07-21 17:20:00,17,3,2016-07-21,15,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,2016-07-21 15:00:00,1
C,1,"[2016-07-21 17:20:00,2016-07-21 17:40:00)",311.28,C-1,5.74390022125209,2016-07-21 17:20:00,17,3,2016-07-21,15,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,2016-07-21 15:00:00,1
B,3,"[2016-07-21 17:40:00,2016-07-21 18:00:00)",110.95,B-3,4.718052343044764,2016-07-21 17:40:00,17,3,2016-07-21,15,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,2016-07-21 15:00:00,1
A,3,"[2016-07-21 17:40:00,2016-07-21 18:00:00)",101.22,A-3,4.627127353340134,2016-07-21 17:40:00,17,3,2016-07-21,15,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,2016-07-21 15:00:00,1
C,3,"[2016-07-21 17:40:00,2016-07-21 18:00:00)",196.01,C-3,5.283254488870991,2016-07-21 17:40:00,17,3,2016-07-21,15,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,2016-07-21 15:00:00,1
B,1,"[2016-07-21 17:40:00,2016-07-21 18:00:00)",113.75,B-1,4.7427558489406545,2016-07-21 17:40:00,17,3,2016-07-21,15,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,2016-07-21 15:00:00,1
A,2,"[2016-07-21 17:40:00,2016-07-21 18:00:00)",90.96,A-2,4.521353699894981,2016-07-21 17:40:00,17,3,2016-07-21,15,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,2016-07-21 15:00:00,1
C,1,"[2016-07-21 17:40:00,2016-07-21 18:00:00)",237.09,C-1,5.472648753450811,2016-07-21 17:40:00,17,3,2016-07-21,15,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,2016-07-21 15:00:00,1
B,3,"[2016-07-21 18:00:00,2016-07-21 18:20:00)",95.16,B-3,4.566013470786897,2016-07-21 18:00:00,18,3,2016-07-21,18,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,2016-07-21 18:00:00,1
A,3,"[2016-07-21 18:00:00,2016-07-21 18:20:00)",110.38,A-3,4.7129477781615225,2016-07-21 18:00:00,18,3,2016-07-21,18,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,2016-07-21 18:00:00,1
A,2,"[2016-07-21 18:00:00,2016-07-21 18:20:00)",63.41,A-2,4.165268900558799,2016-07-21 18:00:00,18,3,2016-07-21,18,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,2016-07-21 18:00:00,1
C,3,"[2016-07-21 18:00:00,2016-07-21 18:20:00)",235.19,C-3,5.4646365658644855,2016-07-21 18:00:00,18,3,2016-07-21,18,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,2016-07-21 18:00:00,1
C,3,"[2016-07-21 18:20:00,2016-07-21 18:40:00)",158.79,C-3,5.073860453151297,2016-07-21 18:20:00,18,3,2016-07-21,18,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,2016-07-21 18:00:00,1
B,3,"[2016-07-21 18:20:00,2016-07-21 18:40:00)",131.44,B-3,4.886129712679046,2016-07-21 18:20:00,18,3,2016-07-21,18,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,2016-07-21 18:00:00,1
A,2,"[2016-07-21 18:20:00,2016-07-21 18:40:00)",59.08,A-2,4.09567700745588,2016-07-21 18:20:00,18,3,2016-07-21,18,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,2016-07-21 18:00:00,1
A,3,"[2016-07-21 18:20:00,2016-07-21 18:40:00)",104.78,A-3,4.6613614656378335,2016-07-21 18:20:00,18,3,2016-07-21,18,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,2016-07-21 18:00:00,1
C,1,"[2016-07-21 18:20:00,2016-07-21 18:40:00)",224.42,C-1,5.417965328813932,2016-07-21 18:20:00,18,3,2016-07-21,18,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,2016-07-21 18:00:00,1
A,2,"[2016-07-21 18:40:00,2016-07-21 19:00:00)",86.53,A-2,4.471981591744346,2016-07-21 18:40:00,18,3,2016-07-21,18,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,2016-07-21 18:00:00,1
A,3,"[2016-07-21 18:40:00,2016-07-21 19:00:00)",120.05,A-3,4.796203683384068,2016-07-21 18:40:00,18,3,2016-07-21,18,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,2016-07-21 18:00:00,1
B,3,"[2016-07-21 18:40:00,2016-07-21 19:00:00)",169.79,B-3,5.1404347316311005,2016-07-21 18:40:00,18,3,2016-07-21,18,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,2016-07-21 18:00:00,1
C,3,"[2016-07-21 18:40:00,2016-07-21 19:00:00)",190.61,C-3,5.2554620562416074,2016-07-21 18:40:00,18,3,2016-07-21,18,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,2016-07-21 18:00:00,1
B,3,"[2016-07-22 08:00:00,2016-07-22 08:20:00)",126.73,B-3,4.849918661054685,2016-07-22 08:00:00,8,4,2016-07-22,6,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,2016-07-22 06:00:00,1
A,3,"[2016-07-22 08:00:00,2016-07-22 08:20:00)",133.41,A-3,4.900894830083057,2016-07-22 08:00:00,8,4,2016-07-22,6,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,2016-07-22 06:00:00,1
C,1,"[2016-07-22 08:00:00,2016-07-22 08:20:00)",158.32,C-1,5.070914758313443,2016-07-22 08:00:00,8,4,2016-07-22,6,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,2016-07-22 06:00:00,1
A,2,"[2016-07-22 08:00:00,2016-07-22 08:20:00)",75.53,A-2,4.33768282082183,2016-07-22 08:00:00,8,4,2016-07-22,6,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,2016-07-22 06:00:00,1
A,3,"[2016-07-22 08:20:00,2016-07-22 08:40:00)",150.22,A-3,5.018735730130124,2016-07-22 08:20:00,8,4,2016-07-22,6,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,2016-07-22 06:00:00,1
A,2,"[2016-07-22 08:20:00,2016-07-22 08:40:00)",77.43,A-2,4.362206507224575,2016-07-22 08:20:00,8,4,2016-07-22,6,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,2016-07-22 06:00:00,1
C,1,"[2016-07-22 08:20:00,2016-07-22 08:40:00)",222.62,C-1,5.409948182719222,2016-07-22 08:20:00,8,4,2016-07-22,6,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,2016-07-22 06:00:00,1
B,3,"[2016-07-22 08:20:00,2016-07-22 08:40:00)",217.6,B-3,5.387243575742438,2016-07-22 08:20:00,8,4,2016-07-22,6,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,2016-07-22 06:00:00,1
B,3,"[2016-07-22 08:40:00,2016-07-22 09:00:00)",121.92,B-3,4.811533737262284,2016-07-22 08:40:00,8,4,2016-07-22,6,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,2016-07-22 06:00:00,1
C,1,"[2016-07-22 08:40:00,2016-07-22 09:00:00)",190.78,C-1,5.256348881725535,2016-07-22 08:40:00,8,4,2016-07-22,6,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,2016-07-22 06:00:00,1
A,3,"[2016-07-22 08:40:00,2016-07-22 09:00:00)",135.28,A-3,4.914711592792766,2016-07-22 08:40:00,8,4,2016-07-22,6,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,2016-07-22 06:00:00,1
A,2,"[2016-07-22 08:40:00,2016-07-22 09:00:00)",70.94,A-2,4.275832438267478,2016-07-22 08:40:00,8,4,2016-07-22,6,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,2016-07-22 06:00:00,1
B,1,"[2016-07-22 09:00:00,2016-07-22 09:20:00)",92.82,B-1,4.541378052900312,2016-07-22 09:00:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
A,2,"[2016-07-22 09:00:00,2016-07-22 09:20:00)",69.42,A-2,4.254477313726906,2016-07-22 09:00:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
B,3,"[2016-07-22 09:00:00,2016-07-22 09:20:00)",161.56,B-3,5.091047164390117,2016-07-22 09:00:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
A,3,"[2016-07-22 09:00:00,2016-07-22 09:20:00)",121.01,A-3,4.8041030085872425,2016-07-22 09:00:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
C,1,"[2016-07-22 09:00:00,2016-07-22 09:20:00)",153.19,C-1,5.038185608183261,2016-07-22 09:00:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
B,3,"[2016-07-22 09:20:00,2016-07-22 09:40:00)",113.62,B-3,4.741622309123591,2016-07-22 09:20:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
C,1,"[2016-07-22 09:20:00,2016-07-22 09:40:00)",125.64,C-1,4.841348415572757,2016-07-22 09:20:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
A,3,"[2016-07-22 09:20:00,2016-07-22 09:40:00)",132.87,A-3,4.896869179797807,2016-07-22 09:20:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
A,2,"[2016-07-22 09:20:00,2016-07-22 09:40:00)",78.81,A-2,4.379648809887917,2016-07-22 09:20:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
C,3,"[2016-07-22 09:20:00,2016-07-22 09:40:00)",271.93,C-3,5.609215352049819,2016-07-22 09:20:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
B,1,"[2016-07-22 09:20:00,2016-07-22 09:40:00)",78.81,B-1,4.379648809887917,2016-07-22 09:20:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
B,1,"[2016-07-22 09:40:00,2016-07-22 10:00:00)",131.89,B-1,4.889521718343416,2016-07-22 09:40:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
A,2,"[2016-07-22 09:40:00,2016-07-22 10:00:00)",61.73,A-2,4.138839802108651,2016-07-22 09:40:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
C,3,"[2016-07-22 09:40:00,2016-07-22 10:00:00)",266.31,C-3,5.588409033593616,2016-07-22 09:40:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
C,1,"[2016-07-22 09:40:00,2016-07-22 10:00:00)",132.52,C-1,4.89425127935358,2016-07-22 09:40:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
B,3,"[2016-07-22 09:40:00,2016-07-22 10:00:00)",137.22,B-3,4.928846618663249,2016-07-22 09:40:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
A,3,"[2016-07-22 09:40:00,2016-07-22 10:00:00)",109.12,A-3,4.701570680274407,2016-07-22 09:40:00,9,4,2016-07-22,9,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,2016-07-22 09:00:00,1
C,3,"[2016-07-22 17:00:00,2016-07-22 17:20:00)",215.82,C-3,5.379067516233146,2016-07-22 17:00:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
A,2,"[2016-07-22 17:00:00,2016-07-22 17:20:00)",75.99,A-2,4.343675543289958,2016-07-22 17:00:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
B,1,"[2016-07-22 17:00:00,2016-07-22 17:20:00)",29.71,B-1,3.424588334452731,2016-07-22 17:00:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
A,3,"[2016-07-22 17:00:00,2016-07-22 17:20:00)",117.13,A-3,4.771785712960429,2016-07-22 17:00:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
B,3,"[2016-07-22 17:00:00,2016-07-22 17:20:00)",115.19,B-3,4.755226782194771,2016-07-22 17:00:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
C,1,"[2016-07-22 17:00:00,2016-07-22 17:20:00)",74.68,C-1,4.326513924743623,2016-07-22 17:00:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
A,3,"[2016-07-22 17:20:00,2016-07-22 17:40:00)",132.75,A-3,4.8959723857761155,2016-07-22 17:20:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
A,2,"[2016-07-22 17:20:00,2016-07-22 17:40:00)",94.22,A-2,4.556190003766373,2016-07-22 17:20:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
B,3,"[2016-07-22 17:20:00,2016-07-22 17:40:00)",136.99,B-3,4.927181218763463,2016-07-22 17:20:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
C,1,"[2016-07-22 17:20:00,2016-07-22 17:40:00)",209.64,C-1,5.350150515188054,2016-07-22 17:20:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
A,3,"[2016-07-22 17:40:00,2016-07-22 18:00:00)",105.02,A-3,4.66362775555966,2016-07-22 17:40:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
C,1,"[2016-07-22 17:40:00,2016-07-22 18:00:00)",171.07,C-1,5.147901370765066,2016-07-22 17:40:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
A,2,"[2016-07-22 17:40:00,2016-07-22 18:00:00)",121.91,A-2,4.811452380226889,2016-07-22 17:40:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
B,3,"[2016-07-22 17:40:00,2016-07-22 18:00:00)",191.51,B-3,5.260148100430533,2016-07-22 17:40:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
C,3,"[2016-07-22 17:40:00,2016-07-22 18:00:00)",120.41,C-3,4.799173247555884,2016-07-22 17:40:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
B,1,"[2016-07-22 17:40:00,2016-07-22 18:00:00)",83.02,B-1,4.431054865741236,2016-07-22 17:40:00,17,4,2016-07-22,15,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,2016-07-22 15:00:00,1
C,1,"[2016-07-22 18:00:00,2016-07-22 18:20:00)",196.31,C-1,5.284776095981369,2016-07-22 18:00:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
B,3,"[2016-07-22 18:00:00,2016-07-22 18:20:00)",105.54,B-3,4.668520501488853,2016-07-22 18:00:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
B,1,"[2016-07-22 18:00:00,2016-07-22 18:20:00)",124.97,B-1,4.836043783364212,2016-07-22 18:00:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
A,3,"[2016-07-22 18:00:00,2016-07-22 18:20:00)",153.13,A-3,5.037796402158628,2016-07-22 18:00:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
C,3,"[2016-07-22 18:00:00,2016-07-22 18:20:00)",161.5,C-3,5.090678001769792,2016-07-22 18:00:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
A,2,"[2016-07-22 18:00:00,2016-07-22 18:20:00)",69.64,A-2,4.257596556295705,2016-07-22 18:00:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
C,3,"[2016-07-22 18:20:00,2016-07-22 18:40:00)",113.8,C-3,4.743191483885466,2016-07-22 18:20:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
A,3,"[2016-07-22 18:20:00,2016-07-22 18:40:00)",116.88,A-3,4.769667157869494,2016-07-22 18:20:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
A,2,"[2016-07-22 18:20:00,2016-07-22 18:40:00)",98.93,A-2,4.604469940873698,2016-07-22 18:20:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
B,3,"[2016-07-22 18:20:00,2016-07-22 18:40:00)",82.42,B-3,4.423888088768799,2016-07-22 18:20:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
A,3,"[2016-07-22 18:40:00,2016-07-22 19:00:00)",111.73,A-3,4.72499557905644,2016-07-22 18:40:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
B,3,"[2016-07-22 18:40:00,2016-07-22 19:00:00)",91.96,B-3,4.532169293103601,2016-07-22 18:40:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
A,2,"[2016-07-22 18:40:00,2016-07-22 19:00:00)",64.42,A-2,4.180828022110238,2016-07-22 18:40:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
C,1,"[2016-07-22 18:40:00,2016-07-22 19:00:00)",239.98,C-1,5.48471394249513,2016-07-22 18:40:00,18,4,2016-07-22,18,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,2016-07-22 18:00:00,1
A,2,"[2016-07-23 08:00:00,2016-07-23 08:20:00)",60.65,A-2,4.121473229610353,2016-07-23 08:00:00,8,5,2016-07-23,6,1000.5,1005.3,206.0,1.8,38.3,42.0,0.0,2016-07-23 06:00:00,0
B,1,"[2016-07-23 08:00:00,2016-07-23 08:20:00)",75.11,B-1,4.3321796622793,2016-07-23 08:00:00,8,5,2016-07-23,6,1000.5,1005.3,206.0,1.8,38.3,42.0,0.0,2016-07-23 06:00:00,0
B,3,"[2016-07-23 08:00:00,2016-07-23 08:20:00)",157.78,B-3,5.067519596296967,2016-07-23 08:00:00,8,5,2016-07-23,6,1000.5,1005.3,206.0,1.8,38.3,42.0,0.0,2016-07-23 06:00:00,0
C,3,"[2016-07-23 08:00:00,2016-07-23 08:20:00)",109.62,C-3,4.706100904566532,2016-07-23 08:00:00,8,5,2016-07-23,6,1000.5,1005.3,206.0,1.8,38.3,42.0,0.0,2016-07-23 06:00:00,0
A,3,"[2016-07-23 08:00:00,2016-07-23 08:20:00)",111.74,A-3,4.7250842826534285,2016-07-23 08:00:00,8,5,2016-07-23,6,1000.5,1005.3,206.0,1.8,38.3,42.0,0.0,2016-07-23 06:00:00,0
